Date/Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Stn Press (kPa),kWh,Cloud_Cover_In_Oktas,Sun_Up,Warm_enough,Apt_Temp
2019-12-02 13:00:00,-1.0,-3.9,80.0,99.54,0.684,2.0,1,1,22.363333333333323
2019-12-02 14:00:00,-1.1,-3.9,81.0,99.54,0.828,8.0,1,1,22.543333333333344
2019-12-02 15:00:00,-0.9,-4.0,79.0,99.59,0.778,2.0,1,1,22.529999999999994
2019-12-02 17:00:00,-0.4,-5.4,69.0,99.73,0.848,4.0,0,1,22.40333333333333
2019-12-02 18:00:00,-0.8,-7.2,62.0,99.8,0.94,8.0,0,1,22.429999999999986
2019-12-02 19:00:00,-0.8,-6.9,64.0,99.82,0.7340000000000001,8.0,0,1,22.60333333333335
2019-12-02 20:00:00,-0.6,-6.8,63.0,99.84,0.7879999999999999,7.0,0,1,22.326666666666664
2019-12-02 21:00:00,-0.4,-6.4,64.0,99.88,0.754,7.0,0,1,22.34666666666666
2019-12-02 22:00:00,-1.3,-7.8,61.0,99.87,0.7979999999999999,7.0,0,1,22.213333333333342
2019-12-02 23:00:00,-2.1,-8.5,61.0,99.85,0.792,8.0,0,1,21.9
2019-12-03 00:00:00,-2.6,-9.9,57.0,99.83,1.3780000000000001,7.0,0,1,22.076666666666668
2019-12-03 01:00:00,-3.3,-10.1,59.0,99.8,1.11,7.0,0,1,21.253333333333345
2019-12-03 02:00:00,-4.7,-9.9,67.0,99.77,0.762,4.0,0,0,20.979999999999997
2019-12-03 03:00:00,-4.9,-10.1,67.0,99.76,0.8220000000000001,2.0,0,0,20.923333333333325
2019-12-03 04:00:00,-5.6,-10.0,71.0,99.73,0.748,1.0,0,0,20.853333333333328
2019-12-03 05:00:00,-5.2,-9.6,71.0,99.63,0.748,0.0,0,0,20.72333333333332
2019-12-03 06:00:00,-5.6,-9.4,75.0,99.6,0.502,0.0,0,0,20.650000000000013
2019-12-03 07:00:00,-6.3,-9.8,76.0,99.6,0.24,0.0,0,0,20.853333333333328
2019-12-03 08:00:00,-5.6,-9.4,74.0,99.5,0.14400000000000002,3.0,1,1,21.15333333333334
2019-12-03 09:00:00,-3.5,-8.7,67.0,99.49,0.102,3.0,1,1,22.206666666666656
2019-12-03 10:00:00,-2.6,-9.5,59.0,99.51,0.08199999999999999,5.0,1,1,22.66666666666668
2019-12-03 11:00:00,-1.4,-8.7,57.0,99.45,0.09,6.0,1,1,22.53000000000001
2019-12-03 12:00:00,0.1,-6.8,60.0,99.31,0.084,6.0,1,1,22.463333333333328
2019-12-03 13:00:00,0.5,-4.9,67.0,99.18,0.10400000000000001,2.0,1,1,22.27666666666668
2019-12-03 14:00:00,1.6,-3.2,70.0,99.14,0.46399999999999997,2.0,1,1,22.02333333333333
2019-12-03 15:00:00,1.2,-3.2,72.0,99.11,0.754,2.0,1,1,22.086666666666666
2019-12-03 16:00:00,0.8,-3.6,73.0,99.03,0.738,7.0,1,1,22.426666666666666
2019-12-03 17:00:00,0.5,-3.4,75.0,98.94,0.72,8.0,0,1,22.28333333333334
2019-12-03 18:00:00,0.4,-3.1,78.0,98.94,1.162,7.0,0,1,22.756666666666653
2019-12-03 19:00:00,0.0,-2.7,82.0,98.88,0.87,8.0,0,1,22.746666666666663
2019-12-03 20:00:00,-0.4,-2.1,88.0,98.8,0.78,8.0,0,1,22.929999999999993
2019-12-03 21:00:00,0.0,-1.6,89.0,98.73,0.764,8.0,0,1,23.04000000000001
2019-12-03 22:00:00,0.2,-1.4,89.0,98.67,0.758,8.0,0,1,23.013333333333335
2019-12-03 23:00:00,0.5,-1.9,84.0,98.6,0.8059999999999999,8.0,0,1,22.893333333333334
2019-12-04 00:00:00,0.8,-2.9,76.0,98.55,1.4480000000000002,5.0,0,1,21.870000000000008
2019-12-04 01:00:00,0.9,-2.6,78.0,98.46,0.802,8.0,0,1,21.49999999999999
2019-12-04 02:00:00,1.0,-2.3,79.0,98.41,0.9179999999999999,8.0,0,1,21.21
2019-12-04 03:00:00,1.2,-2.0,79.0,98.39,0.9079999999999999,8.0,0,1,21.100000000000012
2019-12-04 04:00:00,1.1,-1.4,84.0,98.31,0.8759999999999999,8.0,0,1,21.133333333333344
2019-12-04 05:00:00,1.4,-1.2,83.0,98.27,0.57,8.0,0,1,21.09666666666667
2019-12-04 06:00:00,1.6,-0.6,86.0,98.25,0.09,8.0,0,1,21.02666666666666
2019-12-04 07:00:00,1.5,-0.6,86.0,98.26,0.08199999999999999,8.0,0,0,20.973333333333336
2019-12-04 08:00:00,1.9,-0.5,84.0,98.23,0.07,8.0,1,1,21.033333333333342
2019-12-04 09:00:00,1.9,-0.7,83.0,98.22,0.172,8.0,1,0,20.993333333333336
2019-12-04 10:00:00,2.4,-0.7,80.0,98.19,0.11599999999999999,8.0,1,1,21.11333333333334
2019-12-04 11:00:00,2.8,-0.7,78.0,98.19,0.11199999999999999,8.0,1,1,21.15333333333333
2019-12-04 12:00:00,4.0,-1.7,66.0,98.14,0.07200000000000001,8.0,1,1,21.176666666666673
2019-12-04 13:00:00,3.7,-2.2,65.0,98.11,0.084,8.0,1,0,20.790000000000006
2019-12-04 14:00:00,3.8,-1.7,67.0,98.11,0.218,8.0,1,0,20.463333333333324
2019-12-04 15:00:00,3.7,-2.4,64.0,98.17,0.19,8.0,1,0,20.623333333333335
2019-12-04 16:00:00,3.3,-1.9,69.0,98.22,0.126,7.0,1,1,21.420000000000012
2019-12-04 17:00:00,2.7,-1.2,75.0,98.3,0.08,8.0,0,1,21.716666666666654
2019-12-04 18:00:00,2.7,-0.7,78.0,98.36,0.16399999999999998,8.0,0,1,21.743333333333336
2019-12-04 19:00:00,2.5,-0.4,81.0,98.42,0.25,8.0,0,1,21.406666666666673
2019-12-04 20:00:00,2.9,-1.6,72.0,98.47,0.162,8.0,0,1,21.313333333333343
2019-12-04 21:00:00,2.7,-1.7,73.0,98.53,0.728,8.0,0,1,22.123333333333346
2019-12-04 22:00:00,2.6,-1.7,74.0,98.56,0.88,8.0,0,1,22.653333333333332
2019-12-04 23:00:00,2.1,-2.6,71.0,98.63,0.804,8.0,0,1,22.91999999999999
2019-12-05 00:00:00,1.9,-3.6,67.0,98.71,0.38,8.0,0,1,22.91
2019-12-05 01:00:00,1.5,-3.8,68.0,98.79,1.464,8.0,0,1,21.746666666666673
2019-12-05 02:00:00,1.2,-5.5,61.0,98.9,0.138,7.0,0,1,21.360000000000007
2019-12-05 03:00:00,0.9,-6.1,60.0,99.01,0.9079999999999999,7.0,0,1,21.206666666666674
2019-12-05 04:00:00,0.8,-7.5,54.0,99.1,0.82,7.0,0,1,21.09333333333334
2019-12-05 05:00:00,0.8,-7.1,55.0,99.18,0.968,7.0,0,1,21.100000000000012
2019-12-05 06:00:00,0.6,-4.7,67.0,99.26,0.5660000000000001,7.0,0,1,21.05
2019-12-05 07:00:00,0.0,-3.6,76.0,99.37,0.07,7.0,0,0,20.829999999999988
2019-12-05 08:00:00,0.2,-4.8,69.0,99.47,0.07,5.0,1,0,20.84333333333333
2019-12-05 09:00:00,0.4,-6.2,61.0,99.57,0.09,6.0,1,1,21.163333333333338
2019-12-05 10:00:00,-0.5,-4.6,74.0,99.69,0.076,7.0,1,1,21.79666666666666
2019-12-05 11:00:00,-0.1,-5.1,69.0,99.75,0.07,7.0,1,1,22.64999999999999
2019-12-05 12:00:00,1.0,-5.8,60.0,99.78,0.07,7.0,1,1,22.996666666666673
2019-12-05 13:00:00,0.7,-6.3,59.0,99.82,0.078,8.0,1,1,23.013333333333332
2019-12-05 14:00:00,0.7,-7.5,54.0,99.89,0.336,7.0,1,1,22.61666666666667
2019-12-05 15:00:00,0.6,-8.0,53.0,100.0,0.3,8.0,1,1,21.900000000000013
2019-12-05 16:00:00,0.8,-7.8,53.0,100.09,0.76,8.0,1,1,21.206666666666667
2019-12-05 17:00:00,0.3,-7.1,58.0,100.18,0.8759999999999999,7.0,0,1,22.006666666666657
2019-12-05 18:00:00,-0.3,-7.6,58.0,100.29,0.828,7.0,0,1,22.443333333333328
2019-12-05 19:00:00,-0.7,-7.2,61.0,100.38,0.8240000000000001,6.0,0,1,22.32
2019-12-05 20:00:00,-0.1,-7.0,60.0,100.39,0.38799999999999996,5.0,0,1,22.863333333333326
2019-12-05 21:00:00,0.1,-6.7,60.0,100.37,0.56,4.0,0,1,22.94333333333333
2019-12-05 22:00:00,0.6,-6.0,61.0,100.38,0.528,3.0,0,1,22.943333333333324
2019-12-05 23:00:00,0.6,-4.5,69.0,100.38,0.818,2.0,0,1,22.71333333333333
2019-12-06 00:00:00,0.6,-4.9,66.0,100.34,0.77,5.0,0,1,22.229999999999993
2019-12-06 01:00:00,0.4,-5.1,67.0,100.29,0.87,7.0,0,1,21.573333333333334
2019-12-06 02:00:00,0.4,-5.3,66.0,100.25,1.516,7.0,0,1,21.323333333333345
2019-12-06 03:00:00,0.1,-4.1,73.0,100.22,0.7879999999999999,7.0,0,1,21.103333333333342
2019-12-06 04:00:00,0.0,-3.5,77.0,100.11,0.81,8.0,0,0,20.906666666666652
2019-12-06 05:00:00,0.4,-2.3,82.0,99.97,0.764,8.0,0,0,20.753333333333337
2019-12-06 06:00:00,0.4,-1.3,88.0,99.92,0.172,8.0,0,0,20.560000000000002
2019-12-06 07:00:00,0.4,-0.8,92.0,99.88,0.11599999999999999,8.0,0,0,20.5
2019-12-06 08:00:00,-0.1,-1.3,92.0,99.83,0.098,8.0,1,0,20.47333333333334
2019-12-06 09:00:00,-0.1,-1.2,92.0,99.87,0.098,8.0,1,0,20.603333333333342
2019-12-06 10:00:00,0.1,-1.2,91.0,99.95,0.098,8.0,1,0,20.593333333333348
2019-12-06 15:00:00,0.1,-5.4,66.0,100.41,0.168,2.0,1,0,19.98333333333333
2019-12-06 16:00:00,-0.4,-6.5,63.0,100.54,0.156,8.0,1,0,19.529999999999994
2019-12-06 17:00:00,-0.8,-7.0,63.0,100.63,0.598,7.0,0,0,19.130000000000006
2019-12-06 18:00:00,-1.1,-6.7,65.0,100.71,0.89,3.0,0,0,19.056666666666665
2019-12-06 19:00:00,-0.9,-6.0,68.0,100.8,0.914,4.0,0,0,19.980000000000004
2019-12-06 20:00:00,-0.3,-5.4,68.0,100.85,0.142,1.0,0,0,20.713333333333342
2019-12-06 21:00:00,-0.8,-7.0,63.0,100.88,0.188,1.0,0,0,20.81333333333333
2019-12-06 22:00:00,-1.7,-8.1,61.0,100.95,0.19,1.0,0,1,21.073333333333345
2019-12-06 23:00:00,-2.3,-8.3,63.0,101.03,0.094,5.0,0,1,21.229999999999997
2019-12-07 00:00:00,-2.7,-8.4,65.0,101.05,0.502,6.0,0,1,21.496666666666673
2019-12-07 01:00:00,-2.9,-8.5,65.0,101.11,1.286,6.0,0,1,21.376666666666665
2019-12-07 02:00:00,-2.3,-8.3,64.0,101.15,0.7440000000000001,3.0,0,0,20.806666666666676
2019-12-07 03:00:00,-2.5,-8.6,63.0,101.2,0.728,1.0,0,0,20.740000000000006
2019-12-07 04:00:00,-2.8,-8.7,64.0,101.25,0.738,1.0,0,0,20.673333333333343
2019-12-07 05:00:00,-3.0,-9.1,63.0,101.27,0.73,1.0,0,0,20.64333333333334
2019-12-07 06:00:00,-3.4,-8.9,66.0,101.33,0.726,6.0,0,0,20.573333333333338
2019-12-07 07:00:00,-3.6,-9.1,66.0,101.38,0.21600000000000003,7.0,0,0,20.520000000000003
2019-12-07 08:00:00,-3.7,-9.3,65.0,101.47,0.07,7.0,1,0,20.606666666666676
2019-12-07 09:00:00,-3.4,-9.2,64.0,101.54,0.08800000000000001,6.0,1,0,20.413333333333323
2019-12-07 10:00:00,-3.1,-9.3,62.0,101.6,0.068,5.0,1,0,20.436666666666664
2019-12-07 11:00:00,-2.0,-9.3,57.0,101.63,0.09,6.0,1,0,20.44666666666667
2019-12-07 12:00:00,-2.0,-9.5,56.0,101.64,0.066,6.0,1,0,20.153333333333332
2019-12-07 13:00:00,-1.7,-9.1,57.0,101.62,0.18600000000000003,7.0,1,0,20.09666666666666
2019-12-07 14:00:00,-1.2,-8.2,59.0,101.6,0.19399999999999998,7.0,1,0,20.05666666666666
2019-12-07 15:00:00,-1.2,-7.6,62.0,101.61,0.182,7.0,1,0,19.839999999999996
2019-12-07 16:00:00,-1.0,-6.7,65.0,101.59,0.20600000000000002,7.0,1,0,19.59333333333333
2019-12-07 17:00:00,-0.9,-6.8,64.0,101.59,0.218,8.0,0,0,19.493333333333332
2019-12-07 18:00:00,-1.0,-6.3,67.0,101.63,0.098,8.0,0,0,19.51000000000001
2019-12-07 19:00:00,-1.3,-6.3,68.0,101.59,0.096,7.0,0,0,19.35666666666666
2019-12-07 20:00:00,-0.4,-5.3,69.0,101.56,0.08800000000000001,6.0,0,0,19.470000000000013
2019-12-07 21:00:00,-0.1,-5.9,65.0,101.52,0.096,5.0,0,0,20.12333333333334
2019-12-07 22:00:00,-0.1,-5.3,68.0,101.47,0.07,4.0,0,0,20.136666666666674
2019-12-07 23:00:00,-0.2,-5.2,69.0,101.45,0.09,5.0,0,0,20.12000000000001
2019-12-08 00:00:00,0.0,-4.7,71.0,101.38,0.07200000000000001,0.0,0,0,20.123333333333335
2019-12-08 01:00:00,0.4,-3.7,74.0,101.3,0.07200000000000001,1.0,0,0,19.720000000000002
2019-12-08 02:00:00,0.5,-3.5,75.0,101.27,0.64,1.0,0,0,19.60333333333334
2019-12-08 03:00:00,1.2,-2.2,78.0,101.23,0.36,0.0,0,0,19.630000000000003
2019-12-08 04:00:00,1.4,-2.0,78.0,101.13,0.124,0.0,0,0,19.73333333333334
2019-12-08 05:00:00,1.5,-2.3,76.0,101.05,0.11800000000000001,1.0,0,0,19.75333333333333
2019-12-08 06:00:00,1.9,-2.4,73.0,100.99,0.10800000000000001,1.0,0,0,19.796666666666667
2019-12-08 07:00:00,2.3,-2.7,70.0,100.9,0.08199999999999999,3.0,0,0,19.810000000000002
2019-12-08 08:00:00,2.4,-3.0,67.0,100.81,0.066,1.0,1,0,19.963333333333335
2019-12-08 09:00:00,3.0,-3.9,61.0,100.76,0.092,1.0,1,0,20.126666666666676
2019-12-08 10:00:00,3.6,-4.5,55.0,100.67,0.066,6.0,1,0,20.103333333333346
2019-12-08 11:00:00,4.0,-4.0,56.0,100.56,0.076,7.0,1,0,20.493333333333332
2019-12-08 12:00:00,4.6,-3.4,56.0,100.43,0.08,7.0,1,1,21.16666666666667
2019-12-08 13:00:00,5.0,-3.6,54.0,100.28,0.068,7.0,1,1,21.353333333333335
2019-12-08 14:00:00,5.3,-1.3,62.0,100.19,0.19399999999999998,8.0,1,1,21.44666666666667
2019-12-08 15:00:00,5.2,-0.6,66.0,100.14,0.11199999999999999,8.0,1,1,21.083333333333332
2019-12-08 16:00:00,5.2,0.1,70.0,100.12,0.12,7.0,1,1,21.446666666666662
2019-12-08 17:00:00,5.5,0.7,71.0,100.09,0.49,8.0,0,1,21.463333333333328
2019-12-08 18:00:00,5.8,1.3,73.0,100.03,0.69,8.0,0,1,21.579999999999988
2019-12-08 19:00:00,6.3,2.2,75.0,100.04,0.62,8.0,0,1,21.48333333333333
2019-12-08 20:00:00,6.5,2.3,74.0,100.04,0.486,8.0,0,1,21.413333333333338
2019-12-08 21:00:00,7.2,2.8,74.0,100.03,0.71,8.0,0,1,21.430000000000007
2019-12-08 22:00:00,7.1,2.6,73.0,100.04,0.6859999999999999,8.0,0,1,22.036666666666665
2019-12-08 23:00:00,7.4,2.9,73.0,100.03,0.632,8.0,0,1,21.673333333333343
2019-12-09 00:00:00,7.2,2.5,72.0,100.0,0.596,8.0,0,1,21.93666666666667
2019-12-09 01:00:00,7.4,2.6,72.0,99.98,0.6920000000000001,8.0,0,1,21.28333333333334
2019-12-09 02:00:00,7.2,3.2,76.0,99.95,0.612,7.0,0,1,21.05
2019-12-09 03:00:00,7.2,3.3,76.0,99.93,0.586,7.0,0,0,20.936666666666657
2019-12-09 04:00:00,6.7,3.8,81.0,99.87,0.37,7.0,0,0,20.899999999999988
2019-12-09 05:00:00,7.2,3.4,77.0,99.8,0.276,8.0,0,0,20.819999999999997
2019-12-09 06:00:00,7.4,2.7,72.0,99.76,0.51,5.0,0,0,20.82333333333333
2019-12-09 07:00:00,7.9,2.7,69.0,99.68,0.092,8.0,0,0,20.799999999999997
2019-12-09 08:00:00,7.8,1.6,65.0,99.62,0.084,8.0,1,0,20.863333333333326
2019-12-09 09:00:00,7.6,1.4,65.0,99.53,0.086,8.0,1,1,21.14
2019-12-09 10:00:00,7.9,0.8,61.0,99.41,0.086,8.0,1,1,21.313333333333325
2019-12-09 11:00:00,7.0,2.7,74.0,99.24,0.08199999999999999,8.0,1,1,21.419999999999984
2019-12-09 12:00:00,6.4,4.5,87.0,99.04,0.084,8.0,1,1,21.53333333333332
2019-12-09 13:00:00,6.5,5.1,91.0,98.84,0.078,8.0,1,1,21.696666666666665
2019-12-09 14:00:00,7.0,5.7,91.0,98.6,0.172,8.0,1,1,21.670000000000005
2019-12-09 15:00:00,7.4,6.0,91.0,98.49,0.226,8.0,1,1,21.573333333333338
2019-12-09 16:00:00,7.6,6.2,91.0,98.35,0.17600000000000002,8.0,1,1,21.476666666666663
2019-12-09 17:00:00,7.6,6.3,91.0,98.28,0.17,7.0,0,1,21.463333333333328
2019-12-09 18:00:00,8.2,6.8,91.0,98.26,0.82,4.0,0,1,21.746666666666666
2019-12-09 20:00:00,8.8,7.1,89.0,98.29,0.922,4.0,0,1,22.536666666666655
2019-12-09 22:00:00,9.0,6.9,87.0,98.28,0.76,6.0,0,1,21.923333333333325
2019-12-09 23:00:00,9.6,7.1,85.0,98.25,0.802,8.0,0,1,21.73666666666667
2019-12-10 00:00:00,9.7,6.9,83.0,98.27,1.93,8.0,0,1,21.553333333333335
2019-12-10 01:00:00,9.6,6.5,81.0,98.27,1.036,8.0,0,1,21.386666666666674
2019-12-10 02:00:00,10.5,6.2,75.0,98.35,0.91,8.0,0,1,21.100000000000012
2019-12-10 03:00:00,8.7,4.4,74.0,98.54,0.484,8.0,0,1,21.080000000000005
2019-12-10 04:00:00,7.8,1.5,64.0,98.69,0.316,8.0,0,1,21.066666666666677
2019-12-10 05:00:00,6.2,-0.3,63.0,98.76,0.322,8.0,0,0,20.996666666666666
2019-12-10 06:00:00,4.7,-1.3,65.0,98.92,0.294,6.0,0,0,20.91666666666666
2019-12-10 07:00:00,3.6,-2.1,66.0,99.09,0.094,4.0,0,0,20.90999999999999
2019-12-10 08:00:00,3.0,-3.1,64.0,99.27,0.08,2.0,1,0,20.946666666666655
2019-12-10 09:00:00,2.3,-4.7,60.0,99.4,0.086,4.0,1,0,20.816666666666663
2019-12-10 10:00:00,2.3,-4.7,60.0,99.53,0.086,4.0,1,0,20.873333333333335
2019-12-10 11:00:00,2.2,-4.9,59.0,99.68,0.076,4.0,1,1,21.686666666666664
2019-12-10 12:00:00,2.1,-6.6,53.0,99.7,0.08800000000000001,7.0,1,1,22.476666666666674
2019-12-10 13:00:00,1.4,-7.0,54.0,99.73,0.076,7.0,1,1,22.689999999999994
2019-12-10 14:00:00,0.7,-8.0,52.0,99.84,0.09,7.0,1,1,23.08000000000002
2019-12-10 15:00:00,0.2,-8.8,51.0,99.94,0.25,7.0,1,1,23.21666666666668
2019-12-10 16:00:00,-1.2,-9.0,55.0,100.14,0.188,8.0,1,1,23.079999999999995
2019-12-10 17:00:00,-2.0,-10.2,53.0,100.3,0.9740000000000001,7.0,0,1,22.536666666666658
2019-12-10 18:00:00,-3.2,-10.9,55.0,100.49,0.73,8.0,0,1,22.76000000000001
2019-12-10 19:00:00,-4.0,-11.4,57.0,100.68,0.758,7.0,0,1,22.57999999999999
2019-12-10 20:00:00,-4.3,-12.0,55.0,100.73,0.7340000000000001,7.0,0,1,22.15666666666666
2019-12-10 21:00:00,-4.8,-11.7,59.0,100.81,0.7879999999999999,8.0,0,1,21.99
2019-12-10 22:00:00,-4.9,-11.4,60.0,100.84,0.446,7.0,0,1,21.859999999999996
2019-12-10 23:00:00,-5.1,-11.1,63.0,100.83,0.21600000000000003,3.0,0,1,21.799999999999997
2019-12-11 00:00:00,-5.3,-11.0,64.0,100.84,1.508,2.0,0,1,21.62666666666666
2019-12-11 01:00:00,-4.7,-10.7,63.0,100.83,0.17600000000000002,0.0,0,1,21.16000000000001
2019-12-11 02:00:00,-4.0,-9.3,67.0,100.77,0.24600000000000002,1.0,0,0,20.999999999999996
2019-12-11 03:00:00,-3.5,-8.3,69.0,100.81,0.2,1.0,0,0,20.856666666666662
2019-12-11 04:00:00,-4.2,-9.1,69.0,100.8,0.172,1.0,0,0,20.90333333333333
2019-12-11 05:00:00,-5.0,-9.4,71.0,100.8,0.16,1.0,0,0,20.936666666666657
2019-12-11 06:00:00,-5.1,-10.0,68.0,100.82,0.19399999999999998,6.0,0,0,20.74666666666666
2019-12-11 07:00:00,-4.6,-10.7,62.0,100.84,0.076,1.0,0,0,20.933333333333334
2019-12-11 08:00:00,-4.0,-11.9,54.0,100.84,0.076,1.0,1,1,21.143333333333324
2019-12-11 09:00:00,-3.7,-11.8,53.0,100.84,0.076,1.0,1,1,21.606666666666673
2019-12-11 10:00:00,-3.1,-10.4,57.0,100.79,0.07400000000000001,2.0,1,1,21.566666666666666
2019-12-11 11:00:00,-3.4,-10.4,58.0,100.78,0.07400000000000001,6.0,1,1,21.59666666666668
2019-12-11 12:00:00,-3.0,-13.6,44.0,100.71,0.07400000000000001,7.0,1,1,21.489999999999995
2019-12-11 13:00:00,-2.3,-12.8,45.0,100.64,0.07200000000000001,7.0,1,1,21.34666666666666
2019-12-11 14:00:00,-2.4,-13.5,42.0,100.76,0.25,7.0,1,1,21.41333333333333
2019-12-11 15:00:00,-3.2,-11.9,51.0,100.9,0.11,5.0,1,1,21.389999999999986
2019-12-11 16:00:00,-4.1,-12.2,53.0,101.11,0.098,5.0,1,1,21.269999999999992
2019-12-11 17:00:00,-5.5,-14.1,50.0,101.3,0.17600000000000002,6.0,0,1,21.34999999999999
2019-12-11 18:00:00,-6.1,-14.3,52.0,101.47,0.17800000000000002,6.0,0,1,21.530000000000012
2019-12-11 19:00:00,-6.2,-14.3,53.0,101.59,0.14800000000000002,7.0,0,1,22.173333333333346
2019-12-11 20:00:00,-6.3,-14.4,53.0,101.66,0.15,6.0,0,1,22.05666666666667
2019-12-11 21:00:00,-6.2,-14.5,52.0,101.75,0.152,5.0,0,1,21.73666666666667
2019-12-11 22:00:00,-6.3,-14.3,53.0,101.81,0.162,5.0,0,1,21.77666666666666
2019-12-11 23:00:00,-6.1,-14.3,53.0,101.87,0.17600000000000002,2.0,0,1,21.836666666666652
2019-12-12 00:00:00,-6.3,-14.4,53.0,101.94,0.578,2.0,0,1,21.879999999999992
2019-12-12 01:00:00,-6.4,-14.1,54.0,101.95,0.7120000000000001,1.0,0,1,21.800000000000004
2019-12-12 02:00:00,-6.5,-13.8,56.0,102.03,0.136,1.0,0,1,21.42666666666665
2019-12-12 03:00:00,-6.4,-13.4,58.0,102.08,0.256,1.0,0,1,21.240000000000006
2019-12-12 04:00:00,-6.6,-12.7,62.0,102.16,0.242,1.0,0,1,21.116666666666674
2019-12-12 05:00:00,-7.0,-12.5,64.0,102.17,0.34600000000000003,1.0,0,0,20.92999999999999
2019-12-12 06:00:00,-7.1,-12.4,66.0,102.21,0.43799999999999994,0.0,0,0,20.773333333333348
2019-12-12 07:00:00,-6.7,-11.7,68.0,102.24,0.228,0.0,0,0,20.703333333333326
2019-12-12 08:00:00,-6.8,-12.0,66.0,102.26,0.078,1.0,1,1,21.693333333333328
2019-12-12 09:00:00,-5.9,-12.1,61.0,102.34,0.08,1.0,1,1,21.740000000000006
2019-12-12 10:00:00,-4.8,-11.3,60.0,102.33,0.084,1.0,1,1,21.336666666666662
2019-12-12 11:00:00,-4.1,-11.6,56.0,102.26,0.07400000000000001,1.0,1,1,21.14333333333335
2019-12-12 12:00:00,-3.7,-10.6,59.0,102.17,0.07200000000000001,3.0,1,1,21.13000000000001
2019-12-12 13:00:00,-3.5,-8.7,67.0,102.06,0.654,2.0,1,1,21.06666666666667
2019-12-12 14:00:00,-3.3,-8.3,68.0,101.94,0.9620000000000001,2.0,1,1,21.143333333333334
2019-12-12 15:00:00,-2.1,-7.0,69.0,101.86,0.1,5.0,1,1,21.07
2019-12-12 16:00:00,-1.2,-6.0,70.0,101.78,0.1,6.0,1,0,20.84333333333333
2019-12-12 17:00:00,-0.3,-7.8,57.0,101.68,0.17800000000000002,8.0,0,0,20.703333333333333
2019-12-12 18:00:00,0.0,-7.7,56.0,101.6,0.128,8.0,0,0,20.68666666666667
2019-12-12 19:00:00,0.3,-7.7,55.0,101.46,0.14800000000000002,8.0,0,0,20.73666666666667
2019-12-12 20:00:00,0.4,-7.4,56.0,101.37,0.366,8.0,0,0,20.906666666666663
2019-12-12 21:00:00,0.7,-7.0,56.0,101.26,0.17600000000000002,8.0,0,1,21.39333333333332
2019-12-12 22:00:00,0.9,-6.1,59.0,101.2,0.17,8.0,0,1,21.250000000000007
2019-12-12 23:00:00,1.5,-5.5,60.0,101.1,0.10400000000000001,7.0,0,0,20.963333333333324
2019-12-13 00:00:00,1.7,-6.0,57.0,100.99,0.10800000000000001,7.0,0,1,21.060000000000013
2019-12-13 01:00:00,1.8,-4.7,62.0,100.9,0.12,7.0,0,0,20.949999999999985
2019-12-13 02:00:00,2.6,-4.4,60.0,100.88,0.38799999999999996,5.0,0,0,20.823333333333323
2019-12-13 03:00:00,2.0,-3.8,65.0,100.86,0.214,5.0,0,0,20.72333333333334
2019-12-13 04:00:00,2.2,-3.5,66.0,100.81,0.18,2.0,0,0,20.64666666666666
2019-12-13 05:00:00,1.9,-3.5,67.0,100.77,0.14400000000000002,2.0,0,0,20.506666666666668
2019-12-13 06:00:00,2.3,-3.3,66.0,100.75,0.136,2.0,0,0,20.600000000000012
2019-12-13 07:00:00,2.2,-3.6,65.0,100.72,0.084,2.0,0,0,20.553333333333338
2019-12-13 08:00:00,2.6,-3.0,67.0,100.72,0.076,1.0,1,1,21.026666666666685
2019-12-13 09:00:00,3.7,-2.9,62.0,100.73,0.076,1.0,1,1,21.27333333333332
2019-12-13 10:00:00,3.6,-3.9,58.0,100.76,0.172,1.0,1,1,21.23666666666667
2019-12-13 11:00:00,4.3,-3.9,55.0,100.67,0.106,2.0,1,0,20.880000000000006
2019-12-13 12:00:00,4.7,-3.9,53.0,100.59,0.08199999999999999,6.0,1,0,20.85666666666667
2019-12-13 13:00:00,5.3,-4.4,49.0,100.5,0.078,6.0,1,0,20.97333333333332
2019-12-13 14:00:00,4.8,-4.7,50.0,100.41,0.102,7.0,1,0,20.50999999999999
2019-12-13 15:00:00,4.9,-3.6,54.0,100.35,0.13,7.0,1,0,20.026666666666653
2019-12-13 16:00:00,4.5,-3.4,56.0,100.29,0.3,7.0,1,0,19.683333333333337
2019-12-13 17:00:00,3.8,-2.0,66.0,100.27,0.126,7.0,0,0,19.456666666666656
2019-12-13 18:00:00,3.8,-1.5,68.0,100.18,0.58,7.0,0,0,19.45333333333333
2019-12-13 19:00:00,4.3,-1.1,68.0,100.1,0.192,8.0,0,0,19.29333333333334
2019-12-13 20:00:00,4.5,-0.6,70.0,100.05,0.122,7.0,0,0,19.2
2019-12-13 21:00:00,4.7,-0.6,68.0,99.99,0.07200000000000001,8.0,0,0,19.19333333333333
2019-12-13 22:00:00,4.8,-0.3,69.0,99.96,0.102,7.0,0,0,19.116666666666678
2019-12-13 23:00:00,4.6,-0.4,70.0,99.87,0.128,6.0,0,0,19.249999999999996
2019-12-14 00:00:00,4.7,-0.4,70.0,99.78,0.124,7.0,0,0,19.3
2019-12-14 01:00:00,4.3,-0.1,73.0,99.6,0.086,7.0,0,0,19.3
